name,module,path,p1Path,p2Path,module_type
"M00058  Glycosaminoglycan biosynthesis, chondroitin sulfate backbone [PATH:map00532 map01100]",M00058 ,map00532 map01100,Glycosaminoglycan metabolism,Biosynthesis of other secondary metabolites,pathway
"M00059  Glycosaminoglycan biosynthesis, heparan sulfate backbone [PATH:map00534 map01100]",M00059 ,map00534 map01100,Glycosaminoglycan metabolism,Biosynthesis of other secondary metabolites,pathway
M00076  Dermatan sulfate degradation [PATH:map00531 map01100],M00076 ,map00531 map01100,Glycosaminoglycan metabolism,Biosynthesis of other secondary metabolites,pathway
M00077  Chondroitin sulfate degradation [PATH:map00531 map01100],M00077 ,map00531 map01100,Glycosaminoglycan metabolism,Biosynthesis of other secondary metabolites,pathway
M00078  Heparan sulfate degradation [PATH:map00531 map01100],M00078 ,map00531 map01100,Glycosaminoglycan metabolism,Biosynthesis of other secondary metabolites,pathway
M00079  Keratan sulfate degradation [PATH:map00531 map01100],M00079 ,map00531 map01100,Glycosaminoglycan metabolism,Biosynthesis of other secondary metabolites,pathway
"M00060  KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type [PATH:map00540 map01100]",M00060 ,map00540 map01100,Lipopolysaccharide metabolism,Biosynthesis of other secondary metabolites,pathway
"M00866  KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type [PATH:map00540 map01100]",M00866 ,map00540 map01100,Lipopolysaccharide metabolism,Biosynthesis of other secondary metabolites,pathway
M00867  KDO2-lipid A modification pathway [PATH:map00540 map01100],M00867 ,map00540 map01100,Lipopolysaccharide metabolism,Biosynthesis of other secondary metabolites,pathway
M00063  CMP-KDO biosynthesis [PATH:map00540 map01250 map01100],M00063 ,map00540 map01250 map01100,Lipopolysaccharide metabolism,Biosynthesis of other secondary metabolites,pathway
M00064  ADP-L-glycero-D-manno-heptose biosynthesis [PATH:map00540 map01250 map01100],M00064 ,map00540 map01250 map01100,Lipopolysaccharide metabolism,Biosynthesis of other secondary metabolites,pathway
M00922  CMP-Neu5Ac biosynthesis [PATH:map00541 map01250 map01100],M00922 ,map00541 map01250 map01100,Lipopolysaccharide metabolism,Biosynthesis of other secondary metabolites,pathway
M00923  UDP-L-FucNAm biosynthesis [PATH:map00541 map01250 map01100],M00923 ,map00541 map01250 map01100,Lipopolysaccharide metabolism,Biosynthesis of other secondary metabolites,pathway
"M00127  Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP [PATH:map00730 map01240 map01100]",M00127 ,map00730 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00895  Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730 map01240 map01100]",M00895 ,map00730 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00896  Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730 map01240 map01100]",M00896 ,map00730 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00897  Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730 map01240 map01100]",M00897 ,map00730 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00898  Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730 map01240 map01100]",M00898 ,map00730 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00899  Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730 map01100]",M00899 ,map00730 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00125  Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD [PATH:map00740 map01240 map01100 map01110]",M00125 ,map00740 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00911  Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740 map01240 map01100]",M00911 ,map00740 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00124  Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P [PATH:map00750 map01240 map01100]",M00124 ,map00750 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00916  Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P [PATH:map00750 map01240 map01100]",M00916 ,map00750 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00115  NAD biosynthesis, aspartate => quinolinate => NAD [PATH:map00760 map01240 map01100]",M00115 ,map00760 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00912  NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380 map00760 map01240 map01100]",M00912 ,map00380 map00760 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00810  Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde [PATH:map00760 map01100 map01120]",M00810 ,map00760 map01100 map01120,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00811  Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde [PATH:map00760 map01100 map01120]",M00811 ,map00760 map01100 map01120,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00622  Nicotinate degradation, nicotinate => fumarate [PATH:map00760 map01100 map01120]",M00622 ,map00760 map01100 map01120,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00119  Pantothenate biosynthesis, valine/L-aspartate => pantothenate [PATH:map00770 map01240 map01100 map01110]",M00119 ,map00770 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00913  Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770 map01240 map01100]",M00913 ,map00770 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00120  Coenzyme A biosynthesis, pantothenate => CoA [PATH:map00770 map01240 map01100]",M00120 ,map00770 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00914  Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA [PATH:map00770 map01240 map01100]",M00914 ,map00770 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00572  Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780 map01240 map01100]",M00572 ,map00780 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00123  Biotin biosynthesis, pimeloyl-ACP/CoA => biotin [PATH:map00780 map01240 map01100]",M00123 ,map00780 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00573  Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780 map01240 map01100]",M00573 ,map00780 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00577  Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780 map01240 map01100]",M00577 ,map00780 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00881  Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H [PATH:map00785 map01240 map01100]",M00881 ,map00785 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00882  Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H [PATH:map00785 map01240 map01100]",M00882 ,map00785 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00883  Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2 [PATH:map00785 map01240 map01100]",M00883 ,map00785 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00884  Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2 [PATH:map00785 map01240 map01100]",M00884 ,map00785 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00126  Tetrahydrofolate biosynthesis, GTP => THF [PATH:map00790 map00670 map01240 map01100]",M00126 ,map00790 map00670 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00840  Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF [PATH:map00790 map01240 map01100]",M00840 ,map00790 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00841  Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF [PATH:map00790 map01240 map01100]",M00841 ,map00790 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00842  Tetrahydrobiopterin biosynthesis, GTP => BH4 [PATH:map00790 map01240 map01100]",M00842 ,map00790 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00843  L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4 [PATH:map00790 map01240 map01100]",M00843 ,map00790 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00880  Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor [PATH:map00790 map01240 map01100]",M00880 ,map00790 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00140  C1-unit interconversion, prokaryotes [PATH:map00670 map01240 map01100]",M00140 ,map00670 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00141  C1-unit interconversion, eukaryotes [PATH:map00670 map01240 map01100]",M00141 ,map00670 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00846  Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]",M00846 ,map00860 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00868  Heme biosynthesis, animals and fungi, glycine => heme [PATH:map00860 map01240 map01100 map01110]",M00868 ,map00860 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00121  Heme biosynthesis, plants and bacteria, glutamate => heme [PATH:map00860 map01240 map01100 map01110]",M00121 ,map00860 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00926  Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme [PATH:map00860 map01240 map01100]",M00926 ,map00860 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00847  Heme biosynthesis, archaea, siroheme => heme [PATH:map00860 map01240 map01100 map01110]",M00847 ,map00860 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00924  Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide [PATH:map00860 map01240 map01100]",M00924 ,map00860 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00925  Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide [PATH:map00860 map01240 map01100]",M00925 ,map00860 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00122  Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin [PATH:map00860 map01240 map01100]",M00122 ,map00860 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00836  Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430 [PATH:map00860 map01240 map01100 map01120]",M00836 ,map00860 map01240 map01100 map01120,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00117  Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol [PATH:map00130 map01240 map01100 map01110]",M00117 ,map00130 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00128  Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol [PATH:map00130 map01240 map01100]",M00128 ,map00130 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00116  Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol [PATH:map00130 map01240 map01100 map01110]",M00116 ,map00130 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00930  Menaquinone biosynthesis, futalosine pathway [PATH:map00130 map01240 map01100]",M00930 ,map00130 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00931  Menaquinone biosynthesis, modified futalosine pathway [PATH:map00130 map01240 map01100]",M00931 ,map00130 map01240 map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00932  Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol [PATH:map00130 map01240 map01100 map01110]",M00932 ,map00130 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00112  Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol [PATH:map00130 map01240 map01100 map01110]",M00112 ,map00130 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00933  Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol [PATH:map00130 map01240 map01100 map01110]",M00933 ,map00130 map01240 map01100 map01110,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
"M00095  C5 isoprenoid biosynthesis, mevalonate pathway [PATH:map00900 map01100 map01110]",M00095 ,map00900 map01100 map01110,Terpenoid backbone biosynthesis,Biosynthesis of other secondary metabolites,pathway
"M00849  C5 isoprenoid biosynthesis, mevalonate pathway, archaea [PATH:map00900 map01100 map01110]",M00849 ,map00900 map01100 map01110,Terpenoid backbone biosynthesis,Biosynthesis of other secondary metabolites,pathway
"M00096  C5 isoprenoid biosynthesis, non-mevalonate pathway [PATH:map00900 map01100 map01110]",M00096 ,map00900 map01100 map01110,Terpenoid backbone biosynthesis,Biosynthesis of other secondary metabolites,pathway
"M00364  C10-C20 isoprenoid biosynthesis, bacteria [PATH:map00900 map01100 map01110]",M00364 ,map00900 map01100 map01110,Terpenoid backbone biosynthesis,Biosynthesis of other secondary metabolites,pathway
"M00365  C10-C20 isoprenoid biosynthesis, archaea [PATH:map00900 map01100 map01110]",M00365 ,map00900 map01100 map01110,Terpenoid backbone biosynthesis,Biosynthesis of other secondary metabolites,pathway
"M00366  C10-C20 isoprenoid biosynthesis, plants [PATH:map00900 map01100 map01110]",M00366 ,map00900 map01100 map01110,Terpenoid backbone biosynthesis,Biosynthesis of other secondary metabolites,pathway
